person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.4714285714285714,0.4857142857142857,0.4857142857142857,1.9916478465438132,Set-aware group-first,1.5,1500060
0.30714285714285716,0.32857142857142857,0.08571428571428572,3.650539625202171,Greedy person-level,1.5,1500061
0.32857142857142857,0.35,0.11428571428571428,4.57274708995525,Hungarian person-level,1.5,1500061
0.5571428571428572,0.5571428571428572,0.5571428571428572,1.9261351279774317,Set-aware group-first,1.5,1500061
0.20714285714285716,0.2571428571428571,0.05714285714285714,4.2733784781817405,Greedy person-level,1.5,1500062
0.2857142857142857,0.3,0.1,3.5955821793665663,Hungarian person-level,1.5,1500062
0.5,0.5428571428571428,0.5428571428571428,2.8976190354964757,Set-aware group-first,1.5,1500062
0.2357142857142857,0.2714285714285714,0.08571428571428572,4.081234136736057,Greedy person-level,1.5,1500063
0.32142857142857145,0.35714285714285715,0.15714285714285714,3.931173235367474,Hungarian person-level,1.5,1500063
0.5,0.5571428571428572,0.5571428571428572,2.0898719722494405,Set-aware group-first,1.5,1500063
0.22142857142857142,0.2857142857142857,0.04285714285714286,3.253642140018485,Greedy person-level,1.5,1500064
0.25,0.2785714285714286,0.04285714285714286,3.007490785150914,Hungarian person-level,1.5,1500064
0.6285714285714286,0.6428571428571429,0.6428571428571429,0.9878324216396877,Set-aware group-first,1.5,1500064
0.2357142857142857,0.29285714285714287,0.1,5.08052828267941,Greedy person-level,1.5,1500065
0.3,0.34285714285714286,0.08571428571428572,4.196988722654623,Hungarian person-level,1.5,1500065
0.5,0.5285714285714286,0.5285714285714286,3.979377526863672,Set-aware group-first,1.5,1500065
0.2785714285714286,0.32142857142857145,0.07142857142857142,4.379381573260282,Greedy person-level,1.5,1500066
0.2785714285714286,0.3142857142857143,0.11428571428571428,5.556796815375222,Hungarian person-level,1.5,1500066
0.6428571428571429,0.6857142857142857,0.6857142857142857,2.9092586171931956,Set-aware group-first,1.5,1500066
0.21428571428571427,0.24285714285714285,0.07142857142857142,4.1588372681558425,Greedy person-level,1.5,1500067
0.22142857142857142,0.25,0.05714285714285714,4.039899890117802,Hungarian person-level,1.5,1500067
0.5285714285714286,0.5714285714285714,0.5714285714285714,0.8416935122827311,Set-aware group-first,1.5,1500067
0.32857142857142857,0.38571428571428573,0.12857142857142856,4.518856968616504,Greedy person-level,1.5,1500068
0.32142857142857145,0.37857142857142856,0.12857142857142856,4.637869085254202,Hungarian person-level,1.5,1500068
0.5285714285714286,0.5714285714285714,0.5714285714285714,4.530236083423638,Set-aware group-first,1.5,1500068
0.3,0.30714285714285716,0.1,5.191481575467364,Greedy person-level,1.5,1500069
0.36428571428571427,0.37857142857142856,0.14285714285714285,4.2444912878886,Hungarian person-level,1.5,1500069
0.5571428571428572,0.6142857142857143,0.6142857142857143,1.8984548891447517,Set-aware group-first,1.5,1500069
0.3,0.3142857142857143,0.08571428571428572,3.7182523793682662,Greedy person-level,1.5,1500070
0.32857142857142857,0.34285714285714286,0.11428571428571428,3.9296734828097826,Hungarian person-level,1.5,1500070
0.5857142857142857,0.6,0.6,3.1254978039500543,Set-aware group-first,1.5,1500070
0.32142857142857145,0.32857142857142857,0.17142857142857143,3.3819903391800707,Greedy person-level,1.5,1500071
0.2785714285714286,0.2857142857142857,0.11428571428571428,3.4993175447617944,Hungarian person-level,1.5,1500071
0.4857142857142857,0.5285714285714286,0.5285714285714286,1.648662184275203,Set-aware group-first,1.5,1500071
0.17142857142857143,0.21428571428571427,0.05714285714285714,4.6754267022744855,Greedy person-level,1.5,1500072
0.21428571428571427,0.2642857142857143,0.07142857142857142,4.393198001993859,Hungarian person-level,1.5,1500072
0.6,0.6571428571428571,0.6571428571428571,1.7774386422976107,Set-aware group-first,1.5,1500072
0.21428571428571427,0.2642857142857143,0.04285714285714286,3.724167361032414,Greedy person-level,1.5,1500073
0.24285714285714285,0.32857142857142857,0.08571428571428572,4.083879927479664,Hungarian person-level,1.5,1500073
0.5,0.5714285714285714,0.5714285714285714,2.3484882537557255,Set-aware group-first,1.5,1500073
0.17142857142857143,0.21428571428571427,0.02857142857142857,5.564545712924804,Greedy person-level,1.5,1500074
0.22857142857142856,0.2571428571428571,0.07142857142857142,5.572948354069524,Hungarian person-level,1.5,1500074
0.4,0.5,0.5,3.530087714972929,Set-aware group-first,1.5,1500074
0.2857142857142857,0.30714285714285716,0.11428571428571428,3.4801259345682354,Greedy person-level,1.5,1500075
0.3,0.32142857142857145,0.11428571428571428,3.4222444235161262,Hungarian person-level,1.5,1500075
0.6142857142857143,0.6285714285714286,0.6285714285714286,1.0721153027456367,Set-aware group-first,1.5,1500075
0.18571428571428572,0.24285714285714285,0.05714285714285714,5.124866699675373,Greedy person-level,1.5,1500076
0.2785714285714286,0.35,0.1,4.422165866936012,Hungarian person-level,1.5,1500076
0.45714285714285713,0.5,0.5,3.7159881487529915,Set-aware group-first,1.5,1500076
0.2357142857142857,0.2785714285714286,0.11428571428571428,4.669472984191472,Greedy person-level,1.5,1500077
0.2785714285714286,0.30714285714285716,0.1,4.4318455039963,Hungarian person-level,1.5,1500077
0.5428571428571428,0.5714285714285714,0.5714285714285714,3.820940710404642,Set-aware group-first,1.5,1500077
0.22142857142857142,0.22142857142857142,0.05714285714285714,4.872189191439475,Greedy person-level,1.5,1500078
0.29285714285714287,0.3,0.11428571428571428,3.1075746013451493,Hungarian person-level,1.5,1500078
0.5714285714285714,0.6,0.6,1.9750680147168822,Set-aware group-first,1.5,1500078
0.2571428571428571,0.2857142857142857,0.08571428571428572,5.72668302867455,Greedy person-level,1.5,1500079
0.2571428571428571,0.30714285714285716,0.11428571428571428,4.861372463386239,Hungarian person-level,1.5,1500079
0.5428571428571428,0.5857142857142857,0.5857142857142857,2.8297421346841034,Set-aware group-first,1.5,1500079
0.24285714285714285,0.2714285714285714,0.05714285714285714,3.1838110909997255,Greedy person-level,1.5,1500080
0.3357142857142857,0.37142857142857144,0.1,4.47188047416455,Hungarian person-level,1.5,1500080
0.6,0.6142857142857143,0.6142857142857143,2.4179974756948113,Set-aware group-first,1.5,1500080
0.2642857142857143,0.29285714285714287,0.11428571428571428,4.170433615080597,Greedy person-level,1.5,1500081
0.3142857142857143,0.34285714285714286,0.11428571428571428,3.347163033455317,Hungarian person-level,1.5,1500081
0.5,0.5285714285714286,0.5285714285714286,3.329592818726887,Set-aware group-first,1.5,1500081
0.2714285714285714,0.30714285714285716,0.07142857142857142,4.186246656037845,Greedy person-level,1.5,1500082
0.2642857142857143,0.3,0.1,3.589815991604759,Hungarian person-level,1.5,1500082
0.5285714285714286,0.5714285714285714,0.5714285714285714,2.8897022972745248,Set-aware group-first,1.5,1500082
0.2642857142857143,0.3,0.07142857142857142,6.474910890163201,Greedy person-level,1.5,1500083
0.2785714285714286,0.30714285714285716,0.05714285714285714,6.066905057618968,Hungarian person-level,1.5,1500083
0.5857142857142857,0.5857142857142857,0.5857142857142857,3.0979456024100784,Set-aware group-first,1.5,1500083
0.20714285714285716,0.22857142857142856,0.05714285714285714,5.4307166749411735,Greedy person-level,1.5,1500084
0.22142857142857142,0.2642857142857143,0.05714285714285714,5.585455891014803,Hungarian person-level,1.5,1500084
0.45714285714285713,0.5142857142857142,0.5142857142857142,3.055783553337868,Set-aware group-first,1.5,1500084
0.2785714285714286,0.2857142857142857,0.11428571428571428,4.303650011351536,Greedy person-level,1.5,1500085
0.36428571428571427,0.37142857142857144,0.15714285714285714,4.2341168366717525,Hungarian person-level,1.5,1500085
0.5714285714285714,0.6,0.6,3.2134535272627573,Set-aware group-first,1.5,1500085
0.24285714285714285,0.2642857142857143,0.11428571428571428,4.760778082672033,Greedy person-level,1.5,1500086
