person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.6,0.6071428571428571,0.37142857142857144,2.7255298978856786,Hungarian person-level,0.5,500051
0.8,0.8142857142857143,0.8142857142857143,1.18864903515734,Set-aware group-first,0.5,500051
0.6142857142857143,0.6285714285714286,0.4142857142857143,1.4314063769505978,Greedy person-level,0.5,500052
0.6214285714285714,0.6714285714285714,0.4714285714285714,1.200277649414815,Hungarian person-level,0.5,500052
0.7428571428571429,0.7857142857142857,0.7857142857142857,0.44870784516950835,Set-aware group-first,0.5,500052
0.45714285714285713,0.5714285714285714,0.37142857142857144,4.219949115947365,Greedy person-level,0.5,500053
0.5642857142857143,0.65,0.45714285714285713,3.476323440609093,Hungarian person-level,0.5,500053
0.7142857142857143,0.7857142857142857,0.7857142857142857,2.0570573951927216,Set-aware group-first,0.5,500053
0.4785714285714286,0.5428571428571428,0.2857142857142857,1.5358712456311565,Greedy person-level,0.5,500054
0.6071428571428571,0.6285714285714286,0.42857142857142855,1.9500544095782502,Hungarian person-level,0.5,500054
0.8142857142857143,0.8285714285714286,0.8285714285714286,0.20058384751988712,Set-aware group-first,0.5,500054
0.45,0.5,0.2714285714285714,4.799413775359994,Greedy person-level,0.5,500055
0.6,0.6357142857142857,0.4142857142857143,3.3273207440109047,Hungarian person-level,0.5,500055
0.7428571428571429,0.7714285714285715,0.7714285714285715,1.6891430783237666,Set-aware group-first,0.5,500055
0.5928571428571429,0.6714285714285714,0.44285714285714284,2.4178030970519515,Greedy person-level,0.5,500056
0.6071428571428571,0.6571428571428571,0.42857142857142855,2.240460636825908,Hungarian person-level,0.5,500056
0.8285714285714286,0.8857142857142857,0.8857142857142857,0.6630304566302243,Set-aware group-first,0.5,500056
0.4928571428571429,0.5714285714285714,0.3142857142857143,1.6679702927654816,Greedy person-level,0.5,500057
0.6142857142857143,0.6714285714285714,0.4857142857142857,2.043207657975536,Hungarian person-level,0.5,500057
0.8571428571428571,0.9,0.9,0.5287357026138935,Set-aware group-first,0.5,500057
0.6071428571428571,0.6857142857142857,0.45714285714285713,2.2484187077783204,Greedy person-level,0.5,500058
0.7214285714285714,0.7428571428571429,0.5428571428571428,2.0663928225863586,Hungarian person-level,0.5,500058
0.8571428571428571,0.8714285714285714,0.8714285714285714,1.3297864617888067,Set-aware group-first,0.5,500058
0.5857142857142857,0.6071428571428571,0.37142857142857144,1.4300840356910598,Greedy person-level,0.5,500059
0.6785714285714286,0.7071428571428572,0.5428571428571428,1.1324259628363933,Hungarian person-level,0.5,500059
0.8571428571428571,0.8857142857142857,0.8857142857142857,0.10443317030200205,Set-aware group-first,0.5,500059
0.3357142857142857,0.39285714285714285,0.14285714285714285,2.785837308261172,Greedy person-level,1.0,1000000
0.39285714285714285,0.42857142857142855,0.18571428571428572,3.0210937717378314,Hungarian person-level,1.0,1000000
0.6,0.6714285714285714,0.6714285714285714,1.4564948033008207,Set-aware group-first,1.0,1000000
0.35714285714285715,0.40714285714285714,0.15714285714285714,4.299096277752554,Greedy person-level,1.0,1000001
0.42142857142857143,0.4357142857142857,0.21428571428571427,4.066416880784487,Hungarian person-level,1.0,1000001
0.6571428571428571,0.6857142857142857,0.6857142857142857,1.4177822054996128,Set-aware group-first,1.0,1000001
0.32857142857142857,0.37857142857142856,0.2,3.696350909607318,Greedy person-level,1.0,1000002
0.35714285714285715,0.38571428571428573,0.15714285714285714,3.610400233516593,Hungarian person-level,1.0,1000002
